HORSE,SIDE,TREAT,DATE,STUDY.DAY,STUDY.DAY.TARGET,TEST.TYPE,PARAMETER,MEASURE.NUM,UNIT,VALUE,EXTRA.INFO
1,right,1,05/23/13,31,30,algometry,algometry.4,2,kg,10
1,left,0,05/23/13,31,30,algometry,algometry.5,1,kg,12
1,left,0,05/23/13,31,30,algometry,algometry.5,2,kg,12
1,right,1,05/23/13,31,30,algometry,algometry.5,1,kg,10.6
1,right,1,05/23/13,31,30,algometry,algometry.5,2,kg,12
1,left,0,05/23/13,31,30,algometry,algometry.6,1,kg,10.6
1,left,0,05/23/13,31,30,algometry,algometry.6,2,kg,12
1,right,1,05/23/13,31,30,algometry,algometry.6,1,kg,10.6
1,right,1,05/23/13,31,30,algometry,algometry.6,2,kg,12
1,left,0,05/23/13,31,30,algometry,algometry.7,1,kg,6.8
1,left,0,05/23/13,31,30,algometry,algometry.7,2,kg,12
1,right,1,05/23/13,31,30,algometry,algometry.7,1,kg,11
1,right,1,05/23/13,31,30,algometry,algometry.7,2,kg,12
1,left,0,06/17/13,60,60,algometry,algometry.1,1,kg,4.4
1,left,0,06/17/13,60,60,algometry,algometry.1,2,kg,7
1,right,1,06/17/13,60,60,algometry,algometry.1,1,kg,8.4
1,right,1,06/17/13,60,60,algometry,algometry.1,2,kg,8.4
1,left,0,06/17/13,60,60,algometry,algometry.2,1,kg,12
1,left,0,06/17/13,60,60,algometry,algometry.2,2,kg,12
1,right,1,06/17/13,60,60,algometry,algometry.2,1,kg,12
1,right,1,06/17/13,60,60,algometry,algometry.2,2,kg,12
1,left,0,06/17/13,60,60,algometry,algometry.3,1,kg,12
1,left,0,06/17/13,60,60,algometry,algometry.3,2,kg,12
1,right,1,06/17/13,60,60,algometry,algometry.3,1,kg,12
1,right,1,06/17/13,60,60,algometry,algometry.3,2,kg,12
1,left,0,06/17/13,60,60,algometry,algometry.4,1,kg,6.6
1,left,0,06/17/13,60,60,algometry,algometry.4,2,kg,4.8
1,right,1,06/17/13,60,60,algometry,algometry.4,1,kg,6.4
1,right,1,06/17/13,60,60,algometry,algometry.4,2,kg,9
1,left,0,06/17/13,60,60,algometry,algometry.5,1,kg,12
1,left,0,06/17/13,60,60,algometry,algometry.5,2,kg,12
1,right,1,06/17/13,60,60,algometry,algometry.5,1,kg,12
1,right,1,06/17/13,60,60,algometry,algometry.5,2,kg,12
1,left,0,06/17/13,60,60,algometry,algometry.6,1,kg,10
1,left,0,06/17/13,60,60,algometry,algometry.6,2,kg,10
1,right,1,06/17/13,60,60,algometry,algometry.6,1,kg,11.4
1,right,1,06/17/13,60,60,algometry,algometry.6,2,kg,11.4
1,left,0,06/17/13,60,60,algometry,algometry.7,1,kg,7.4
1,left,0,06/17/13,60,60,algometry,algometry.7,2,kg,12
1,right,1,06/17/13,60,60,algometry,algometry.7,1,kg,4.2
1,right,1,06/17/13,60,60,algometry,algometry.7,2,kg,12
1,left,0,07/18/13,91,90,algometry,algometry.1,1,kg,9
1,left,0,07/18/13,91,90,algometry,algometry.1,2,kg,8
1,right,1,07/18/13,91,90,algometry,algometry.1,1,kg,5.6
1,right,1,07/18/13,91,90,algometry,algometry.1,2,kg,5.8
1,left,0,07/18/13,91,90,algometry,algometry.2,1,kg,6.6
1,left,0,07/18/13,91,90,algometry,algometry.2,2,kg,10.6
1,right,1,07/18/13,91,90,algometry,algometry.2,1,kg,12
1,right,1,07/18/13,91,90,algometry,algometry.2,2,kg,12
1,left,0,07/18/13,91,90,algometry,algometry.3,1,kg,12
1,left,0,07/18/13,91,90,algometry,algometry.3,2,kg,10.2
1,right,1,07/18/13,91,90,algometry,algometry.3,1,kg,11.6
1,right,1,07/18/13,91,90,algometry,algometry.3,2,kg,10
1,left,0,07/18/13,91,90,algometry,algometry.4,1,kg,6.8
1,left,0,07/18/13,91,90,algometry,algometry.4,2,kg,4.8
1,right,1,07/18/13,91,90,algometry,algometry.4,1,kg,8
1,right,1,07/18/13,91,90,algometry,algometry.4,2,kg,8
1,left,0,07/18/13,91,90,algometry,algometry.5,1,kg,9.4
1,left,0,07/18/13,91,90,algometry,algometry.5,2,kg,11.8
1,right,1,07/18/13,91,90,algometry,algometry.5,1,kg,12
1,right,1,07/18/13,91,90,algometry,algometry.5,2,kg,12
1,left,0,07/18/13,91,90,algometry,algometry.6,1,kg,11.2
1,left,0,07/18/13,91,90,algometry,algometry.6,2,kg,7.4
1,right,1,07/18/13,91,90,algometry,algometry.6,1,kg,12
1,right,1,07/18/13,91,90,algometry,algometry.6,2,kg,11.2
1,left,0,07/18/13,91,90,algometry,algometry.7,1,kg,10.6
1,left,0,07/18/13,91,90,algometry,algometry.7,2,kg,6.6
1,right,1,07/18/13,91,90,algometry,algometry.7,1,kg,7
1,right,1,07/18/13,91,90,algometry,algometry.7,2,kg,9.2
1,left,0,04/15/13,-7,0,thermography,thermography.1,1,C,28.2
1,left,0,04/15/13,-7,0,thermography,thermography.1,2,C,27.7
1,right,1,04/15/13,-7,0,thermography,thermography.1,1,C,28.6
1,right,1,04/15/13,-7,0,thermography,thermography.1,2,C,28.2
1,left,0,04/25/13,2,2,thermography,thermography.1,1,C,33.2
1,left,0,04/25/13,2,2,thermography,thermography.1,2,C,33
1,right,1,04/25/13,2,2,thermography,thermography.1,1,C,34.4
1,right,1,04/25/13,2,2,thermography,thermography.1,2,C,34.2
1,left,0,04/27/13,4,4,thermography,thermography.1,1,C,33.2
1,right,1,04/27/13,4,4,thermography,thermography.1,1,C,33.9
1,left,0,04/29/13,6,6,thermography,thermography.1,1,C,31
1,right,1,04/29/13,6,6,thermography,thermography.1,1,C,31.1
1,left,0,05/06/13,14,14,thermography,thermography.1,1,C,31.1
1,left,0,05/06/13,14,14,thermography,thermography.1,2,C,31.1
1,right,1,05/06/13,14,14,thermography,thermography.1,1,C,31.2
1,right,1,05/06/13,14,14,thermography,thermography.1,2,C,31.3
1,left,0,05/23/13,31,30,thermography,thermography.1,1,C,25.5
1,left,0,05/23/13,31,30,thermography,thermography.1,2,C,24.7
1,right,1,05/23/13,31,30,thermography,thermography.1,1,C,28.5
1,right,1,05/23/13,31,30,thermography,thermography.1,2,C,28.7
1,left,0,06/17/13,60,60,thermography,thermography.1,1,C,32.7
1,left,0,06/17/13,60,60,thermography,thermography.1,2,C,32.7
1,right,1,06/17/13,60,60,thermography,thermography.1,1,C,32.7
